playerID,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity
langch01,NA,NA,NA,NA,NA,NA
langdo01,2010,9,1,USA,CA,Ventura
langeal01,NA,NA,NA,NA,NA,NA
langebi01,1950,7,23,USA,CA,San Francisco
langedi01,NA,NA,NA,NA,NA,NA
langeer01,1971,4,24,USA,IL,Maywood
langefr01,1945,12,26,USA,WI,Madison
langery01,NA,NA,NA,NA,NA,NA
langesh01,NA,NA,NA,NA,NA,NA
langfri01,NA,NA,NA,NA,NA,NA
langfsa01,1993,7,31,USA,TX,Plainview
langma01,1968,1,13,USA,CO,Lakewood
langsbo01,1907,1,10,USA,KY,Louisville
langsma01,NA,NA,NA,NA,NA,NA
langwma01,NA,NA,NA,NA,NA,NA
lanieha01,NA,NA,NA,NA,NA,NA
laniema01,2007,1,30,USA,FL,Lecanto
lanieri01,NA,NA,NA,NA,NA,NA
lankffr01,NA,NA,NA,NA,NA,NA
lankfra01,NA,NA,NA,NA,NA,NA
lannajo01,NA,NA,NA,NA,NA,NA
lannijo01,1989,11,8,USA,NC,Asheville
lannire01,1962,6,13,USA,CT,Bristol
lannito01,1967,11,4,USA,GA,Marietta
lansfca01,NA,NA,NA,NA,NA,NA
lansfjo01,NA,NA,NA,NA,NA,NA
lansige01,1945,1,18,USA,NY,Rensselaer
lansimi01,NA,NA,NA,NA,NA,NA
lapalpa01,2010,2,7,USA,MA,Leominster
lapanpe01,1953,1,5,USA,CA,Norwalk
lapihan01,1996,2,17,USA,NJ,Millville
lapoida01,NA,NA,NA,NA,NA,NA
lapoira01,1967,9,13,USA,VT,Burlington
laporfr01,1939,9,25,USA,OH,Newcomerstown
laporma01,NA,NA,NA,NA,NA,NA
lappja01,1920,2,6,USA,PA,Philadelphia
laraju01,NA,NA,NA,NA,NA,NA
larayo01,NA,NA,NA,NA,NA,NA
larisje01,NA,NA,NA,NA,NA,NA
larkeno01,2007,3,12,USA,CA,Long Beach
larki01,1918,11,25,USA,NY,Brooklyn
larkian01,NA,NA,NA,NA,NA,NA
larkiba01,NA,NA,NA,NA,NA,NA
larkied01,1934,3,28,USA,PA,Wyalusing
larkige01,NA,NA,NA,NA,NA,NA
larkihe01,1942,1,31,USA,PA,Reading
larkipa01,NA,NA,NA,NA,NA,NA
larkist01,1969,5,2,USA,PA,Norristown
larkist02,NA,NA,NA,NA,NA,NA
larkite01,1894,9,16,USA,NY,Brooklyn
larmobo01,1964,1,15,USA,MO,St. Louis
larnatr01,NA,NA,NA,NA,NA,NA
larocad01,NA,NA,NA,NA,NA,NA
larocan01,NA,NA,NA,NA,NA,NA
larocda01,NA,NA,NA,NA,NA,NA
larocgr01,NA,NA,NA,NA,NA,NA
laroqsa01,1933,6,5,USA,MI,Highland Park
larosha01,1954,3,22,USA,IL,Chicago
larosjo01,2021,1,14,USA,RI,Cumberland
larosvi01,2011,10,13,USA,AZ,Phoenix
larsedo01,2020,1,1,USA,ID,Coeur d'Alene
larseja01,NA,NA,NA,NA,NA,NA
larsesw01,2005,10,8,USA,AZ,Tucson
larsobr01,NA,NA,NA,NA,NA,NA
larsoda01,NA,NA,NA,NA,NA,NA
larueja01,NA,NA,NA,NA,NA,NA
larusto01,NA,NA,NA,NA,NA,NA
laryal01,2001,7,9,USA,AL,Northport
laryfr01,2017,12,14,USA,AL,Northport
laryly01,1973,1,9,USA,CA,Downey
lashefr01,2022,2,27,USA,WI,Altoona
laskebi01,NA,NA,NA,NA,NA,NA
laslebi01,1990,8,21,USA,WA,Seattle
lasorto01,2021,1,7,USA,CA,Fullerton
lassedo01,NA,NA,NA,NA,NA,NA
lasteto01,NA,NA,NA,NA,NA,NA
lathaar01,1952,11,29,USA,NY,Garden City
lathabi01,NA,NA,NA,NA,NA,NA
lathach01,NA,NA,NA,NA,NA,NA
lathaju01,1914,5,26,USA,NY,Utica
lathech01,1971,7,26,USA,MI,Petoskey
lathrbi01,1958,11,20,USA,WI,Janesville
latimta01,1936,4,24,USA,OH,Loveland
latmaba01,2019,4,28,USA,TX,Richmond
latosma01,NA,NA,NA,NA,NA,NA
lattibi01,1919,10,30,USA,CO,Colorado Springs
latzja01,NA,NA,NA,NA,NA,NA
lauch01,1984,3,18,USA,FL,Key Colony Beach
laudebi01,1933,5,20,USA,CT,Norwalk
laudnti01,NA,NA,NA,NA,NA,NA
lauerch01,1915,5,4,USA,NY,Buffalo
lauerer01,NA,NA,NA,NA,NA,NA
laughbe01,NA,NA,NA,NA,NA,NA
laurera01,NA,NA,NA,NA,NA,NA
lautebi01,1965,4,19,USA,NY,Andover
lauzege01,NA,NA,NA,NA,NA,NA
lavagco01,1990,8,10,USA,CA,Orinda
lavalmi01,NA,NA,NA,NA,NA,NA
lavando01,1952,5,29,USA,MI,Detroit
lavarry01,NA,NA,NA,NA,NA,NA
lavasbr01,NA,NA,NA,NA,NA,NA
lavelga01,NA,NA,NA,NA,NA,NA
lavenji01,1960,1,12,USA,GA,Cartersville
lavigar01,1950,7,18,USA,MA,Worcester
lavinjo01,1893,12,7,USA,NY,Troy
lawde01,NA,NA,NA,NA,NA,NA
lawinga01,1996,9,27,USA,SC,Murrells Inlet
lawleto01,NA,NA,NA,NA,NA,NA
lawlomi01,1918,8,3,USA,NY,Troy
lawrebi01,1997,6,15,USA,CA,Redwood City
lawrebo01,1983,11,6,USA,NY,Jamaica
lawrebr01,2000,4,27,USA,OH,Springfield
lawrebr02,NA,NA,NA,NA,NA,NA
lawreca01,NA,NA,NA,NA,NA,NA
lawreji01,NA,NA,NA,NA,NA,NA
lawrejo01,NA,NA,NA,NA,NA,NA
lawreju01,NA,NA,NA,NA,NA,NA
lawrese01,NA,NA,NA,NA,NA,NA
lawribr01,NA,NA,NA,NA,NA,NA
lawro01,NA,NA,NA,NA,NA,NA
lawru01,NA,NA,NA,NA,NA,NA
lawryot01,1965,10,23,USA,ME,China
lawsoal01,1954,11,29,USA,TX,San Antonio
lawsobo01,1952,10,28,USA,NC,Durham
lawsoro01,1977,4,9,USA,IA,Stockport
lawsost01,NA,NA,NA,NA,NA,NA
lawtoma01,NA,NA,NA,NA,NA,NA
lawtoma02,NA,NA,NA,NA,NA,NA
lawva01,NA,NA,NA,NA,NA,NA
lawve01,NA,NA,NA,NA,NA,NA
laxtobi01,NA,NA,NA,NA,NA,NA
laxtobr01,NA,NA,NA,NA,NA,NA
layanti01,1999,6,26,USA,CA,Bakersfield
laydege01,1984,12,12,USA,PA,Pittsburgh
laydope01,1982,7,18,USA,TX,Edna
laynehe01,1973,8,27,USA,OH,Gallipolis
laynehi01,2010,1,12,USA,TN,Signal Mountain
layneto01,NA,NA,NA,NA,NA,NA
laytole01,2014,3,1,USA,AZ,Scottsdale
lazarda01,NA,NA,NA,NA,NA,NA
lazora01,NA,NA,NA,NA,NA,NA
lazorja01,NA,NA,NA,NA,NA,NA
lazorjo01,2002,12,9,USA,WA,Renton
lazzeto01,1946,8,6,USA,CA,San Francisco
leach01,2011,11,11,USA,TN,Collierville
leachbr01,NA,NA,NA,NA,NA,NA
leachfr01,1981,12,10,USA,ID,Hagerman
leachja01,NA,NA,NA,NA,NA,NA
leachri01,NA,NA,NA,NA,NA,NA
leachte01,NA,NA,NA,NA,NA,NA
leachto01,1969,9,29,USA,FL,Haines City
leadlbo99,1936,5,19,USA,CA,Los Angeles
leagubr01,NA,NA,NA,NA,NA,NA
leahyda01,1903,12,30,USA,TN,Knoxville
leahyto01,1951,6,11,USA,CT,New Haven
leakemi01,NA,NA,NA,NA,NA,NA
leallu01,NA,NA,NA,NA,NA,NA
leardbi01,1970,1,15,USA,CA,San Francisco
learfr01,1955,10,13,USA,NJ,East Orange
learki01,1976,10,31,USA,PA,Waynesboro
learyfr01,1907,10,4,USA,MA,Natick
learyja01,1905,12,6,USA,CT,New Haven
learyjo01,1961,8,18,USA,MA,Waltham
learyti01,NA,NA,NA,NA,NA,NA
leathha01,1977,4,12,USA,CA,Modesto
leathja01,NA,NA,NA,NA,NA,NA
leberem01,1924,11,6,USA,OH,Cleveland
leblach01,NA,NA,NA,NA,NA,NA
leblawa01,NA,NA,NA,NA,NA,NA
leboube01,1947,12,9,USA,CA,Nevada City
leclage01,1918,10,10,CAN,QC,Farnham
leclejo01,NA,NA,NA,NA,NA,NA
lecroma01,NA,NA,NA,NA,NA,NA
lecursa01,NA,NA,NA,NA,NA,NA
ledbera01,1969,2,1,USA,FL,West Palm Beach
ledeeri01,NA,NA,NA,NA,NA,NA
ledesaa01,NA,NA,NA,NA,NA,NA
ledezwi01,NA,NA,NA,NA,NA,NA
ledwimi01,NA,NA,NA,NA,NA,NA
leebi01,1984,1,6,USA,PA,West Hazleton
leebi02,1977,6,15,USA,LA,Plaquemine
leebi03,NA,NA,NA,NA,NA,NA
leebo01,2020,3,25,USA,AZ,Lake Havasu City
leebr01,NA,NA,NA,NA,NA,NA
leeca01,NA,NA,NA,NA,NA,NA
leech01,NA,NA,NA,NA,NA,NA
leecl01,1980,4,25,USA,CO,Denver
leecl02,NA,NA,NA,NA,NA,NA
leeco01,NA,NA,NA,NA,NA,NA
leeda01,NA,NA,NA,NA,NA,NA
leeda02,NA,NA,NA,NA,NA,NA
leede01,NA,NA,NA,NA,NA,NA
leede02,NA,NA,NA,NA,NA,NA
leedo01,NA,NA,NA,NA,NA,NA
leedu01,1971,1,7,USA,CO,Denver
leedy01,NA,NA,NA,NA,NA,NA
leeev01,NA,NA,NA,NA,NA,NA
leeha01,1989,9,4,USA,MS,Pascagoula
leekge01,NA,NA,NA,NA,NA,NA
leekh01,NA,NA,NA,NA,NA,NA
leeko01,NA,NA,NA,NA,NA,NA
leele01,1912,6,11,USA,NC,Hendersonville
leele02,NA,NA,NA,NA,NA,NA
leema01,NA,NA,NA,NA,NA,NA
leema02,NA,NA,NA,NA,NA,NA
leema03,NA,NA,NA,NA,NA,NA
leemi01,NA,NA,NA,NA,NA,NA
leepeda01,NA,NA,NA,NA,NA,NA
leero01,1985,11,11,USA,MO,St. Louis
leesa01,NA,NA,NA,NA,NA,NA
leesge01,1980,1,2,USA,PA,Mechanicsburg
leesmch01,NA,NA,NA,NA,NA,NA
leete01,NA,NA,NA,NA,NA,NA
leeth01,1997,6,9,USA,AZ,Tucson
leeto01,1886,3,4,USA,WI,Milwaukee
leetr01,NA,NA,NA,NA,NA,NA
leevesa01,1953,5,19,USA,OH,Goshen
leewa01,1936,3,6,USA,DC,Washington
leeza01,NA,NA,NA,NA,NA,NA
lefebbi01,2007,1,19,USA,FL,Largo
lefebji01,NA,NA,NA,NA,NA,NA
lefebjo01,NA,NA,NA,NA,NA,NA
lefeval01,1982,1,21,USA,NY,Glen Cove
leffecr01,NA,NA,NA,NA,NA,NA
leflewa01,1981,3,6,USA,NC,Hickory
lefloro01,NA,NA,NA,NA,NA,NA
leftwph01,NA,NA,NA,NA,NA,NA
legetlo01,1988,3,6,USA,LA,New Orleans
legggr01,NA,NA,NA,NA,NA,NA
lehanja01,1946,7,16,USA,CT,Hartford
lehanmi01,1903,2,28,USA,NY,New York
lehenre01,1976,11,2,USA,PA,Pittsburgh
lehewji01,2016,12,23,USA,MD,Grantsville
lehmake01,2010,12,4,USA,WA,Sedro-Woolley
lehnepa01,1967,12,27,USA,AL,Birmingham
lehrcl01,1948,1,31,USA,MI,Highland Park
lehrju01,NA,NA,NA,NA,NA,NA
lehrno01,1968,7,17,USA,NY,Livonia
leibeha01,1993,11,8,USA,AZ,Tucson
leibone01,1977,2,4,USA,MI,Detroit
leibrbr01,NA,NA,NA,NA,NA,NA
leibrch01,NA,NA,NA,NA,NA,NA
leicejo01,NA,NA,NA,NA,NA,NA
leifeel01,1948,9,26,USA,WA,Everett
leifile01,1970,10,10,USA,VA,Fairfax
leighjo01,1956,10,31,USA,MA,Lynn
leinhbi01,1978,4,14,USA,PA,Elkins Park
leiped01,1983,11,24,USA,FL,Zephyrhills
leipeda01,NA,NA,NA,NA,NA,NA
leipeja01,1960,8,23,USA,PA,West Goshen
leistjo01,NA,NA,NA,NA,NA,NA
leiteal01,NA,NA,NA,NA,NA,NA
leitema01,NA,NA,NA,NA,NA,NA
leitema02,NA,NA,NA,NA,NA,NA
leithbi01,1940,7,16,USA,NY,Beacon
leitndo01,1937,5,18,USA,NY,New York
leitndu01,1960,2,20,USA,MD,Baltimore
leiussc01,NA,NA,NA,NA,NA,NA
lejafr01,1991,5,3,USA,MA,Boston
lejeula01,1952,4,21,USA,MI,Eloise
lejohdo01,2005,2,25,USA,PA,California
lelivbi01,1968,2,14,USA,IL,Chicago
lelivja01,1941,1,20,USA,WA,Seattle
lemahdj01,NA,NA,NA,NA,NA,NA
lemanda01,NA,NA,NA,NA,NA,NA
lemasde01,NA,NA,NA,NA,NA,NA
lemasjo01,NA,NA,NA,NA,NA,NA
lemaydi01,2018,3,19,USA,MO,Kansas City
lembost01,1989,12,4,USA,NY,Flushing
lemkema01,NA,NA,NA,NA,NA,NA
lemoija01,NA,NA,NA,NA,NA,NA
lemonbo01,2000,1,11,USA,CA,Long Beach
lemonch01,NA,NA,NA,NA,NA,NA
lemonda01,NA,NA,NA,NA,NA,NA
lemonji01,2006,5,14,USA,MS,Brandon
lemonma01,NA,NA,NA,NA,NA,NA
lenhado01,2014,7,9,USA,MO,Chesterfield
lennobi01,1910,8,19,USA,PA,Philadelphia
lennobo01,2005,6,14,USA,NY,Dix Hills
lennoed01,1939,10,26,USA,NJ,Camden
lennoed02,1947,9,13,USA,PA,Philadelphia
lennopa01,NA,NA,NA,NA,NA,NA
lentiji01,NA,NA,NA,NA,NA,NA
leona01,NA,NA,NA,NA,NA,NA
leonaan01,1903,8,21,USA,MA,Boston
leonabu99,1997,11,27,USA,NC,Rocky Mount
leonade01,NA,NA,NA,NA,NA,NA
leonadu01,1952,7,11,USA,CA,Fresno
leonadu02,1983,4,17,USA,IL,Springfield
leonael01,1981,5,27,USA,CA,Napa
leonaje01,NA,NA,NA,NA,NA,NA
leonajo01,1920,5,1,USA,DC,Washington
leonama01,NA,NA,NA,NA,NA,NA
leonar01,NA,NA,NA,NA,NA,NA
leonar02,NA,NA,NA,NA,NA,NA
leonda01,NA,NA,NA,NA,NA,NA
leoned01,NA,NA,NA,NA,NA,NA
leonedo01,NA,NA,NA,NA,NA,NA
leoneju01,NA,NA,NA,NA,NA,NA
leonhda01,NA,NA,NA,NA,NA,NA
leoniz01,2002,7,25,USA,FL,Miami
leonjo01,NA,NA,NA,NA,NA,NA
leonma01,NA,NA,NA,NA,NA,NA
leonsa01,NA,NA,NA,NA,NA,NA
leoporu01,1965,9,3,USA,LA,Baton Rouge
leovijo01,2000,2,3,USA,OR,Lincoln City
lepcite01,2019,12,11,USA,MA,Dedham
lepinpe01,1949,12,3,USA,RI,Woonsocket
leppedo01,2021,1,5,USA,MS,Olive Branch
leppedo02,NA,NA,NA,NA,NA,NA
lerchdu01,1962,1,7,USA,MI,Detroit
lerchge01,2014,3,26,USA,MI,Garden City
lerchra01,NA,NA,NA,NA,NA,NA
lerewan01,NA,NA,NA,NA,NA,NA
leriawa01,1929,10,22,USA,MD,Baltimore
lerouch01,NA,NA,NA,NA,NA,NA
leroyjo01,2001,6,25,USA,IA,Sioux City
leroylo01,1944,10,10,USA,WI,Shawano
lerscba01,2009,10,4,USA,CO,Aurora
lerudst01,NA,NA,NA,NA,NA,NA
leshebr01,NA,NA,NA,NA,NA,NA
leshndo01,2012,5,5,USA,NC,Raleigh
leskacu01,NA,NA,NA,NA,NA,NA
leslebr01,2013,4,27,USA,CA,Marina del Rey
lesliro01,1972,4,9,USA,TX,Sherman
leslisa01,1979,1,21,USA,MS,Pascagoula
lestejo01,NA,NA,NA,NA,NA,NA
lestejo02,NA,NA,NA,NA,NA,NA
letchch01,1995,3,14,USA,FL,Tampa
letchto01,NA,NA,NA,NA,NA,NA
leutz01,1886,5,21,USA,NY,Brooklyn
levanje01,1998,11,30,USA,PA,Reading
leverdi01,1957,2,20,USA,OR,Beaverton
leverho01,1958,4,10,USA,FL,St. Petersburg
leverwa01,1973,3,19,USA,CA,Atascadero
leveyji01,1970,3,14,USA,TX,Dallas
levinal01,NA,NA,NA,NA,NA,NA
levisch01,1926,10,16,USA,MO,St. Louis
levisje01,NA,NA,NA,NA,NA,NA
levraal01,NA,NA,NA,NA,NA,NA
levsedu01,1972,3,12,USA,MN,St. Louis Park
levyed01,2008,10,27,USA,FL,Titusville
lewalde01,NA,NA,NA,NA,NA,NA
lewanda01,1996,7,19,CAN,ON,Hamilton
lewicar01,NA,NA,NA,NA,NA,NA
lewis01,NA,NA,NA,NA,NA,NA
lewisal01,NA,NA,NA,NA,NA,NA
lewisbe01,1950,3,24,USA,NY,Tonawanda
lewisbi01,1977,10,24,USA,TN,Memphis
lewisbu01,2011,2,18,USA,NC,Gastonia
lewisco01,NA,NA,NA,NA,NA,NA
lewisda01,NA,NA,NA,NA,NA,NA
lewisdu01,1979,6,17,USA,NH,Salem
lewisfr01,1945,6,5,USA,NY,Utica
lewisfr02,NA,NA,NA,NA,NA,NA
lewisja01,1956,2,25,USA,OH,Steubenville
lewisje01,NA,NA,NA,NA,NA,NA
